Timestamp,Device_ID,Device_Type,Parameter_Changed,New_Value,Trigger_Source
2026-04-13 22:53:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-13 22:54:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-14 06:50:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-14 06:51:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-14 06:52:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-14 07:28:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,70,Human
2026-04-14 07:56:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-14 07:57:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-14 09:08:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-14 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-14 19:23:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-14 19:24:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-14 19:25:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-14 19:26:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-14 20:12:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-14 22:38:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-14 22:39:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-14 22:45:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-14 23:08:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-14 23:10:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-14 23:11:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-15 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-15 07:00:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-15 07:01:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-15 07:39:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-15 08:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-15 08:06:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-15 09:08:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-15 19:48:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-15 19:49:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human
2026-04-15 19:50:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-15 19:51:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-15 20:04:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-15 22:22:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-15 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-15 22:48:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-15 23:14:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-15 23:16:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-15 23:17:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-16 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-16 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-16 07:12:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-16 07:31:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-16 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-16 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-16 09:03:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-16 19:50:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-16 19:51:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-16 19:52:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-16 19:53:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-16 20:04:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-16 22:25:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-16 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-16 22:47:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-16 22:55:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-16 22:57:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-16 22:58:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-17 07:02:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-17 07:03:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-17 07:04:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-17 07:20:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-17 07:57:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-17 07:58:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-17 09:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-17 19:54:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-17 19:55:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-17 19:56:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-17 19:57:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-17 20:08:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-17 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-17 22:32:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-17 22:45:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-17 22:47:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-17 22:48:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-17 22:49:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-18 08:54:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human
2026-04-18 08:55:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Max,Human
2026-04-18 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-18 14:20:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-18 14:21:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-18 19:26:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-18 19:27:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-18 19:28:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-18 19:29:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-18 22:40:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-18 22:41:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-18 22:51:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-18 22:53:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-18 22:53:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-18 22:54:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-19 14:25:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-19 14:26:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-19 19:18:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-19 19:19:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-19 19:20:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-19 19:21:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-19 22:37:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-19 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-19 22:45:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-19 23:11:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-19 23:13:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-19 23:14:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-20 07:07:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-20 07:08:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-20 07:09:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human
2026-04-20 07:33:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-20 08:00:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-20 08:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-20 09:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-20 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-20 18:00:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,50,Automation
2026-04-20 19:32:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-20 19:33:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-20 19:34:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-04-20 19:35:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-20 19:50:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-20 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-20 22:32:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-20 22:54:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-20 23:04:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-20 23:06:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-20 23:07:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-21 07:03:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-21 07:04:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-21 07:05:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-21 07:22:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-21 08:08:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-21 08:09:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-21 09:07:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-21 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-21 19:05:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-21 19:06:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human
2026-04-21 19:07:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-21 19:08:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-21 20:03:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-21 22:36:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-21 22:39:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-21 22:40:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-21 22:49:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-21 22:51:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-21 22:52:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-22 06:57:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-22 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-22 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-22 07:27:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human
2026-04-22 08:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-22 08:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-22 09:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-22 18:00:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,50,Automation
2026-04-22 19:32:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-22 19:33:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-22 19:34:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-22 19:35:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-22 20:13:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-22 22:41:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-22 22:42:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-22 22:43:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-22 23:06:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-22 23:08:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-22 23:09:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-23 06:57:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-23 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-23 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-23 07:23:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human
2026-04-23 07:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-23 08:00:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-23 08:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-23 19:38:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-23 19:39:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human
2026-04-23 19:40:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-04-23 19:41:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-23 19:51:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-23 22:27:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-23 22:28:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-23 22:50:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-23 22:51:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-23 22:52:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-23 22:53:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-24 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-24 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-24 07:00:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-24 07:32:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-24 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-24 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-24 08:56:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-24 19:18:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-24 19:19:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-24 19:20:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-24 19:21:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-24 19:52:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-24 22:36:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-24 22:37:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-24 22:47:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-24 22:59:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-24 23:01:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-24 23:02:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-25 08:58:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human
2026-04-25 08:59:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Max,Human
2026-04-25 14:39:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-25 14:40:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-25 19:34:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-25 19:35:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-25 19:36:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-25 19:37:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-25 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-25 22:27:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-25 22:42:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-25 23:08:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-25 23:10:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-25 23:11:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-26 14:30:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-26 14:31:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-26 19:54:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-26 19:55:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-26 19:56:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-26 19:57:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-26 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-26 22:27:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-26 22:53:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-04-26 23:06:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-26 23:08:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-26 23:09:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-27 06:57:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-27 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-27 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human
2026-04-27 07:25:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-27 07:58:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-27 07:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-27 08:50:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-27 19:53:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-27 19:54:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-27 19:55:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-27 19:56:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-27 20:10:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-27 22:38:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-27 22:39:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-27 22:53:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-27 23:06:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-27 23:08:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-27 23:09:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-28 06:54:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-28 06:55:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-28 06:56:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-28 07:37:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-28 07:57:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-28 07:58:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-28 09:06:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-28 19:11:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-28 19:12:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human
2026-04-28 19:13:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-28 19:14:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-28 20:11:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-28 22:30:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-28 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-28 22:45:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-28 23:09:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-28 23:11:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-28 23:12:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-29 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-29 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-29 07:00:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-29 07:23:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-29 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-29 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-29 09:00:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-29 19:35:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-29 19:36:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-29 19:37:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-29 19:38:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-29 20:01:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-29 22:30:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-29 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-29 22:44:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-29 22:46:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-29 22:48:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-29 22:49:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-30 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-30 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-30 07:12:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-30 07:38:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,70,Human
2026-04-30 08:08:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-30 08:09:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-30 08:58:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-30 19:53:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-30 19:54:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human
2026-04-30 19:55:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-30 19:56:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-30 20:10:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-30 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-30 22:24:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
